地方政府回应数(Y),微博投诉@数(X),@回应比例,地方政府回应的投诉发帖数,投诉发帖数,投诉回应比例,污染所在地区(S),人均国内生产总值(PGDP),企业特征(Enterprise),政府部门,政府部门级别,行政区划,企业名称,法人编号,污染所在地,行政编号,总转发量(Forward_all),总评论量(Comment_all),总点赞量(Praise_all),平均转发量(Forward),平均评论量(Comment),平均点赞量(Praise),中央/上级政府关注(Position),森林覆盖率(Forest),工业发电量(Industry),年份(year),平均回应时间/秒(Diff)
1,3,0.3333,1.0,1.0,1.0,0,,,陕西环保,省,陕西省,兖州煤业榆林能化,758816038,陕西省,610802,4,4,0,4.0,4.0,0.0,0.0,41.42,1757.41,2015,10364.0
0,2,0.0,0.0,2.0,0.0,0,,,银川环保,市,银川市,银川污水处理,715088245,宁夏回族自治区,640104,4,3,4,2.0,1.5,2.0,0.0,11.89,1144.38,2015,0
1,1,1.0,1.0,1.0,1.0,0,,,绿色郑州,市,郑州市,河南能信热电,770899526,河南省,410000,9,7,1,9.0,7.0,1.0,0.0,21.5,2652.66,2015,62949.0
0,1,0.0,0.0,1.0,0.0,1,,,徐州环保,市,徐州市,建平热电,749757056,辽宁省,211322,0,0,0,0.0,0.0,0.0,0.0,38.24,1778.76,2015,0
0,3,0.0,0.0,2.0,0.0,0,,,汉中市环保局团委,市,汉中市,汉中尧柏水泥,671546610,陕西省,610723,2,3,0,1.0,1.5,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,武汉环保,市,武汉市,久大（应城）盐矿,798794005,湖北省,420981,0,1,1,0.0,1.0,1.0,0.0,38.4,2479.02,2015,0
0,2,0.0,0.0,1.0,0.0,0,,,临武环保2015,县,湖南省郴州市临武县,湖南临武舜华鸭业发展,707410433,湖南省,431025,0,1,2,0.0,1.0,2.0,0.0,47.77,1385.09,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,东至环保,县,安徽省东至县,安徽东至广信农化,69573922200,安徽省,341721,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,天津环保发布,省,天津省天津市,河北国华沧东发电,735605449,河北省,130000,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
9,12,0.75,6.0,6.0,1.0,1,,,山东环境,省,山东省,青岛后海热电,743959706,山东省,370213,30,20,3,5.0,3.3333,0.5,0.0,16.73,5329.27,2015,865984.0
0,7,0.0,0.0,7.0,0.0,1,,,珠海环保,市,广东省,珠海力合环保,74172432100,广东省,440402,4,6,10,0.5714,0.8571,1.4286,0.0,51.26,4263.66,2015,0
2,2,1.0,2.0,2.0,1.0,0,,,绿色郑州,市,郑州市,郑州市郑东新区热电,75835963100,河南省,410000,27,11,1,13.5,5.5,0.5,0.0,21.5,2652.66,2015,131912.5
1,8,0.125,1.0,6.0,0.1667,1,,,山东环境,省,山东省,山东金岭化工股份,726200036,山东省,370523,13,16,26,2.1667,2.6667,4.3333,0.0,16.73,5329.27,2015,1057.0
0,11,0.0,0.0,11.0,0.0,0,,,江西环保,省,江西省,蓝星化工新材料股份,705653896,江西省,360425,1,1,2,0.0909,0.0909,0.1818,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,沈阳环保,市,沈阳市,国电康平发电,774809655,辽宁省,210123,0,0,0,0.0,0.0,0.0,0.0,38.24,1778.76,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,常州环保局,市,常州市,常州郑陆污水处理,670961804,江苏省,320412,0,0,1,0.0,0.0,1.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,辛集环保,县,河北省辛集市,辛集市东方热电,737372191,河北省,130181,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,绿色洛阳,市,洛阳市,洛阳万基发电,676706740,河南省,410323,0,4,1,0.0,2.0,0.5,0.0,21.5,2652.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,山东环境,省,山东省,山东光明热电股份,16960693X,山东省,370982,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,杭州环保,市,浙江省杭州市,杭州萧越热电,754423974,浙江省,330109,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,14,0.0,0.0,12.0,0.0,1,,,徐州环保,市,徐州市,徐州华美坑口环保热电,758466306,江苏省,320311,3,3,0,0.25,0.25,0.0,0.0,15.8,4709.37,2015,0
0,8,0.0,0.0,6.0,0.0,0,,,武汉环保,市,武汉市,武汉钢铁集团矿业,751042340,湖北省,420704,0,0,3,0.0,0.0,0.5,0.0,38.4,2479.02,2015,0
0,4,0.0,0.0,2.0,0.0,0,,,绿水青山总关情,省,湖南省,宁乡县污水处理厂,689506799,湖南省,430124,13,32,0,6.5,16.0,0.0,0.0,47.77,1385.09,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,菏泽环境,市,菏泽市,山东铁雄新沙能源,762869327,山东省,371724,4,4,1,4.0,4.0,1.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,青岛西海岸新区环保,县,开发区,青岛经济技术开发区热电燃气总公司,163655802,山东省,370211,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,69,0.0,0.0,42.0,0.0,1,,,湖州环保,市,湖州市,统一能源（湖州）热电,733826395,浙江省,330561,49,33,8,1.1667,0.7857,0.1905,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,湖南省环境保护厅,省,湖南省,沅江纸业,18728674900,湖南省,430981,0,1,1,0.0,0.5,0.5,0.0,47.77,1385.09,2015,0
0,4,0.0,0.0,2.0,0.0,0,,,绿水青山总关情,省,湖南省,阳光乳业第五牧场,430703-XC0005（-02）,湖南省,430703,22,10,4,11.0,5.0,2.0,0.0,47.77,1385.09,2015,0
0,18,0.0,0.0,6.0,0.0,0,,,武汉环保,市,武汉市,国电青山热电,77077210300,湖北省,420107,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,陕西环保,省,陕西省,渭南市排水,713528104,陕西省,610502,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,10,0.0,0.0,6.0,0.0,1,,,绍兴-环保,市,浙江省绍兴市,浙江浙能绍兴滨海热电,698257456,浙江省,330000,3,3,0,0.5,0.5,0.0,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,朝阳市环境保护局发布,市,辽宁省朝阳市,建平热电,749757056,辽宁省,211322,0,0,0,0.0,0.0,0.0,0.0,38.24,1778.76,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,上海环境,省,上海省上海市,上海吴泾第二发电,631639185,上海市,310112,0,0,0,0.0,0.0,0.0,0.0,10.74,807.29,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,浙江环保,省,浙江省,绍兴县舒美针织,759080894,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
2,16,0.125,1.0,6.0,0.1667,1,,,山东环境,省,山东省,山东华金集团,706345473,山东省,370831,9,2,1,1.5,0.3333,0.1667,0.0,16.73,5329.27,2015,588297.0
0,3,0.0,0.0,3.0,0.0,1,,,台州市环境保护局,市,浙江省台州市,台州发电厂,84888161800,浙江省,331002,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,7,0.0,0.0,3.0,0.0,0,,,吉安市环境保护局,市,江西省吉安市,江西明盛实业,756776212,江西省,360803,23,26,1,7.6667,8.6667,0.3333,0.0,60.01,1085.35,2015,0
0,8,0.0,0.0,8.0,0.0,1,,,江苏环保,省,江苏省,南亚电子材料（昆山）,722261579,江苏省,320583,2,0,3,0.25,0.0,0.375,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,绿水青山总关情,省,湖南省,永州福嘉有色金属,698578145,湖南省,431126,6,4,1,6.0,4.0,1.0,0.0,47.77,1385.09,2015,0
0,3,0.0,0.0,1.0,0.0,0,,,保定市环保局微博,市,河北省保定市,淮北矿业股份,705095492,安徽省,341602,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,绿色郑州,市,郑州市,洛阳伊川龙泉坑口自备发电,75712757200,河南省,410329,0,0,0,0.0,0.0,0.0,0.0,21.5,2652.66,2015,0
1,2,0.5,1.0,1.0,1.0,1,,,山东环境,省,山东省,中国石化青岛石油化工,163576944,山东省,370213,3,5,2,3.0,5.0,2.0,0.0,16.73,5329.27,2015,251.0
0,4,0.0,0.0,2.0,0.0,1,,,莱西环保,县,山东省莱西市,青岛后海热电,743959706,山东省,370213,3,1,3,1.5,0.5,1.5,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,哈密环保,市,哈密市,国投新疆罗布泊钾盐,722329078,新疆维吾尔自治区,652824,0,0,0,0.0,0.0,0.0,0.0,4.24,2719.13,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,浙江环保,省,浙江省,漳州旗滨玻璃,66282269500,福建省,350626,0,5,0,0.0,5.0,0.0,0.0,65.95,2007.43,2015,0
0,3,0.0,0.0,3.0,0.0,0,,,九江环保发布,市,九江市,江西亚东水泥,612441544,江西省,360481,3,1,1,1.0,0.3333,0.3333,0.0,60.01,1085.35,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,生态黄石,市,黄石市,湖北世纪新峰雷山水泥,757005698,湖北省,420704,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,沈阳环保,市,沈阳市,沈阳皇姑热电,243380714,辽宁省,210114,0,0,0,0.0,0.0,0.0,0.0,38.24,1778.76,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,唐山市环境保护局,市,河北省唐山市,迁安市宏奥工贸,741512759,河北省,130283,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,济南环保,市,济南市,光大水务（淄博）,78232158803,山东省,370000,2,0,0,2.0,0.0,0.0,0.0,16.73,5329.27,2015,0
2,4,0.5,2.0,2.0,1.0,0,,,陕西环保,省,陕西省,洛南县荣森矿业,773803913,陕西省,611021,0,10,2,0.0,5.0,1.0,0.0,41.42,1757.41,2015,98652.0
0,1,0.0,0.0,1.0,0.0,1,,,江苏环保,省,江苏省,太仓港协鑫发电,73782766X,江苏省,320585,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,8,0.0,0.0,5.0,0.0,0,,,西安环保,市,陕西省西安市,西安热电,74281218X,陕西省,610000,1,4,2,0.2,0.8,0.4,0.0,41.42,1757.41,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,昆明市环保局,市,云南省昆明市,云南铝业股份,21658149X,云南省,530121,0,0,1,0.0,0.0,0.5,0.0,50.03,2692.54,2015,0
1,2,0.5,1.0,1.0,1.0,0,,,湖北环保,省,湖北省,武汉金凤凰纸业,781991758,湖北省,420115,1,1,0,1.0,1.0,0.0,0.0,38.4,2479.02,2015,3713.0
0,1,0.0,0.0,1.0,0.0,1,,,天津环保发布,省,天津省天津市,玖龙纸业（天津）,668809790,天津市,120221,4,1,3,4.0,1.0,3.0,0.0,9.87,617.55,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,温岭环保,县,浙江省温岭市,台州森林造纸,704733827,浙江省,331081,0,0,1,0.0,0.0,1.0,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,,,汉中环保1,市,汉中市,中材汉江水泥股份,220590700,陕西省,610702,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,3,0.0,0.0,3.0,0.0,0,,,铜陵环保,市,安徽省铜陵市,铜陵上峰水泥股份,754878610,安徽省,340702,2,3,0,0.6667,1.0,0.0,0.0,27.53,2252.69,2015,0
1,1,1.0,1.0,1.0,1.0,1,,,沈阳环保,市,沈阳市,沈阳浑南热力,78871184301,辽宁省,210112,8,1,3,8.0,1.0,3.0,0.0,38.24,1778.76,2015,236608.0
0,1,0.0,0.0,1.0,0.0,0,,,江西环保,省,江西省,江西省丰城新洛电业,7442958920,江西省,360981,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,蚌埠市环境保护局,市,安徽省蚌埠市,华润雪花啤酒（安徽）,72333694X,安徽省,340321,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,5,0.0,0.0,2.0,0.0,1,,,浙江环保,省,浙江省,浙江天马热电,753014917,浙江省,330000,2,3,0,1.0,1.5,0.0,0.0,59.07,3197.66,2015,0
0,4,0.0,0.0,2.0,0.0,0,,,云南省环保厅团委,省,云南省,国电阳宗海发电,216875172,云南省,530121,4,2,0,2.0,1.0,0.0,0.0,50.03,2692.54,2015,0
4,8,0.5,4.0,4.0,1.0,0,,,驻马店市环境保护局,市,河南省马店市,河南天方药业股份,7126415192,河南省,411702,2,48,0,0.5,12.0,0.0,0.0,21.5,2652.66,2015,9201.5
0,6,0.0,0.0,5.0,0.0,1,,,金华市环保局,市,金华市,兰溪南方水泥,704568788,浙江省,330781,1,6,3,0.2,1.2,0.6,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,江苏环保,省,江苏省,凯发新泉水务（无锡）,76653833000,江苏省,320206,1,3,0,1.0,3.0,0.0,0.0,15.8,4709.37,2015,0
1,2,0.5,1.0,1.0,1.0,1,,,镇江环保局,市,镇江市,江苏长丰造纸,142473508,江苏省,321181,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,2377507.0
0,2,0.0,0.0,1.0,0.0,1,,,浙江省环保厅团委,省,浙江省,余姚市小曹娥镇众安废水处理服务站,764523258,浙江省,330281,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,58,0.0,0.0,24.0,0.0,1,,,浙江环保,省,浙江省,浙江八达金华热电,52840407,浙江省,330702,12,21,3,0.5,0.875,0.125,0.0,59.07,3197.66,2015,0
1,4,0.25,1.0,2.0,0.5,1,,,济南环保,市,济南市,山东水泥厂,163156202,山东省,370402,0,2,0,0.0,1.0,0.0,0.0,16.73,5329.27,2015,109.0
2,4,0.5,2.0,3.0,0.6667,1,,,杭州环保,市,浙江省杭州市,杭州萧山经济技术开发区热电,72102220X,浙江省,330109,7,4,1,2.3333,1.3333,0.3333,0.0,59.07,3197.66,2015,53740.0
0,1,0.0,0.0,1.0,0.0,0,,,环境新安,县,洛阳市新安县,洛阳香江万基铝业,772170771,河南省,410323,0,3,1,0.0,3.0,1.0,0.0,21.5,2652.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,,,陕西环保沙龙,省,陕西省,西安市城北供热,75020440801,陕西省,610000,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,江门环保,市,广东省江门市,江门市新会区冠华针织厂,617742442,广东省,440705,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,鄂尔多斯市环境保护局,市,内蒙古省多斯市,鄂尔多斯市宝恒煤焦电,752579625,内蒙古自治区,150627,1,8,1,0.5,4.0,0.5,0.0,21.03,3949.81,2015,0
0,2,0.0,0.0,1.0,0.0,0,,,鄂州环保,市,湖北省鄂州市,湖北新冶钢,757045833,湖北省,420203,0,0,1,0.0,0.0,1.0,0.0,38.4,2479.02,2015,0
3,9,0.3333,3.0,3.0,1.0,0,,,生态黄石,市,黄石市,黄石新兴管业,673675854,湖北省,420204,21,66,15,7.0,22.0,5.0,0.0,38.4,2479.02,2015,102514.0
0,1,0.0,0.0,1.0,0.0,1,,,环保营口,市,辽宁省营口市,营口嘉晨燃化,75911919700,辽宁省,210811,0,0,0,0.0,0.0,0.0,0.0,38.24,1778.76,2015,0
0,4,0.0,0.0,2.0,0.0,1,,,山东环境,省,山东省,滨州市鑫元水务,779748986,山东省,370000,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
1,3,0.3333,1.0,2.0,0.5,1,,,杭州环保,市,浙江省杭州市,浙江三星热电,754403818,浙江省,330183,0,1,0,0.0,0.5,0.0,0.0,59.07,3197.66,2015,71460.0
2,2,1.0,1.0,1.0,1.0,1,,,临沂环境,市,临沂市,开发区污水处理厂,11966141201,辽宁省,210000,14,7,5,14.0,7.0,5.0,0.0,38.24,1778.76,2015,416291.0
0,5,0.0,0.0,3.0,0.0,1,,,山东环境,省,山东省,嘉祥县嘉星热电,166284568,山东省,370829,2,1,0,0.6667,0.3333,0.0,0.0,16.73,5329.27,2015,0
0,4,0.0,0.0,2.0,0.0,1,,,江苏环保,省,江苏省,徐州华美坑口环保热电,758466306,江苏省,320311,2,1,0,1.0,0.5,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,山东环境,省,山东省,光大水务（淄博）,78232158803,山东省,370000,2,0,0,2.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,陕西环保,省,陕西省,铜川声威建材,755224002,陕西省,610202,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,安徽环保,省,安徽省,安徽华光光电材料科技集团,149877281,安徽省,340304,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,刘帅168,省,湖南省,永兴县银鑫铅业,774474138,湖南省,431023,4,3,0,4.0,3.0,0.0,0.0,47.77,1385.09,2015,0
0,3,0.0,0.0,1.0,0.0,1,,,浙江环保,省,浙江省,宁波久丰热电,728095073,浙江省,330211,0,1,0,0.0,1.0,0.0,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,商洛环保,市,陕西省商洛市,丹凤县污水处理厂,596654098,陕西省,611022,0,1,2,0.0,1.0,2.0,0.0,41.42,1757.41,2015,0
0,5,0.0,0.0,5.0,0.0,0,,,合肥环保,市,安徽省合肥市,安徽金源热电,762770271,安徽省,340000,0,0,1,0.0,0.0,0.2,0.0,27.53,2252.69,2015,0
0,3,0.0,0.0,1.0,0.0,0,,,鄂州环保,市,湖北省鄂州市,华新水泥（大冶）,753410661,湖北省,420281,1,0,0,1.0,0.0,0.0,0.0,38.4,2479.02,2015,0
0,7,0.0,0.0,5.0,0.0,1,,,秦皇岛环境保护局,市,河北省皇岛市,中国耀华玻璃集团,100013968,河北省,130302,8,8,13,1.6,1.6,2.6,0.0,23.41,2630.59,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,芜湖市环境保护局,市,安徽省芜湖市,安徽大江股份,764750709,安徽省,341421,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,贵州环保365,省,贵州省,贵州红星发展股份,714303759,贵州省,520423,1,2,0,1.0,2.0,0.0,0.0,37.09,1903.99,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,陕西环保,省,陕西省,陕西华电蒲城发电,29420780700,陕西省,610526,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,5,0.0,0.0,2.0,0.0,1,,,环保北京,省,北京省北京市,河北旭阳焦化,755463660,河北省,130682,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,威海临港区环境,县,山东省威海市业新区,威海蓝星玻璃股份,724990353,山东省,371063,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
4,13,0.3077,2.0,5.0,0.4,1,,,滨州环保,市,滨州市,愉悦家纺,757461407,山东省,370000,9,18,8,1.8,3.6,1.6,0.4,16.73,5329.27,2015,1486635.0
0,2,0.0,0.0,1.0,0.0,0,,,蓝天白云洛阳梦,市,洛阳市,河南省同力水泥,747420273,河南省,410603,0,0,0,0.0,0.0,0.0,0.0,21.5,2652.66,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,南京环保,市,南京市,盘固水泥集团,755092724,江苏省,320482,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
1,11,0.0909,1.0,1.0,1.0,0,,,马鞍山市环境保护局,市,鞍山市,铜陵有色金属集团股份,728511794,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,2,0.0,0.0,2.0,0.0,0,,,江西环保,省,江西省,江西九江南方水泥,754224465,江西省,360430,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,2.0,0.0,1,,,天津环保发布,省,天津省天津市,天津市渤天化工,758104022,天津市,120116,5,6,1,2.5,3.0,0.5,0.0,9.87,617.55,2015,0
0,3,0.0,0.0,3.0,0.0,0,,,宁国市环境保护局,县,安徽省宁国市,安徽海螺水泥股份,669461239,安徽省,341881,1,0,0,0.3333,0.0,0.0,0.0,27.53,2252.69,2015,0
0,7,0.0,0.0,5.0,0.0,0,,,萍乡市环境保护局,市,江西省萍乡市,萍乡市众邦冶金,698495059,江西省,360313,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,6,0.0,0.0,2.0,0.0,1,,,山东环境,省,山东省,山东淄博傅山热电,164269655,山东省,370000,0,6,2,0.0,3.0,1.0,0.0,16.73,5329.27,2015,0
0,20,0.0,0.0,16.0,0.0,1,,,上海环境,省,上海省上海市,上海长兴岛第二发电厂,631256985,上海市,310230,41,14,54,2.5625,0.875,3.375,0.0,10.74,807.29,2015,0
0,5,0.0,0.0,3.0,0.0,1,,,宁波市环境保护局,市,宁波市,宁波市镇海蛟川水处理运营,764509245,浙江省,330211,4,5,4,1.3333,1.6667,1.3333,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,,,西安环保,市,陕西省西安市,礼泉海螺水泥,684753563,陕西省,610425,2,0,2,2.0,0.0,2.0,0.0,41.42,1757.41,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,合肥环保,市,安徽省合肥市,安徽皖维高新材料股份,153584043,安徽省,340000,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
2,2,1.0,1.0,1.0,1.0,1,,,沂南环境,县,山东省临沂市沂南县,沂南县污水处理厂,782306337,山东省,371321,14,7,5,14.0,7.0,5.0,0.0,16.73,5329.27,2015,416291.0
0,6,0.0,0.0,6.0,0.0,0,,,西安环保,市,陕西省西安市,西安市城北供热,75020440801,陕西省,610000,0,3,1,0.0,0.5,0.1667,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,秦皇岛环境保护局,市,河北省皇岛市,昌黎县宏兴实业,734379929,河北省,130322,1,1,0,1.0,1.0,0.0,0.0,23.41,2630.59,2015,0
0,3,0.0,0.0,1.0,0.0,0,,,阜阳环保,市,安徽省阜阳市,安徽晋煤中能化工股份,705081189,安徽省,341221,2,1,0,2.0,1.0,0.0,0.0,27.53,2252.69,2015,0
1,3,0.3333,1.0,1.0,1.0,1,,,嘉兴环境保护,市,浙江省嘉兴市,嘉善洪溪污水处理,749030498,浙江省,330421,14,5,4,14.0,5.0,4.0,0.0,59.07,3197.66,2015,8807.0
1,2,0.5,1.0,1.0,1.0,1,,,无锡环保,市,无锡市,江苏华亚化纤,754621292,江苏省,320282,0,9,3,0.0,9.0,3.0,0.0,15.8,4709.37,2015,3347.0
0,2,0.0,0.0,1.0,0.0,1,,,临沂环境,市,临沂市,山东恒源石油化工,167653185,山东省,371424,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,13,0.0,0.0,7.0,0.0,1,,,山东环境,省,山东省,德州晶华集团振华,167277634,山东省,371402,13,5,1,1.8571,0.7143,0.1429,0.0,16.73,5329.27,2015,0
0,4,0.0,0.0,4.0,0.0,1,,,金华市环保局,市,金华市,兰溪诸葛南方水泥,704568833,浙江省,330781,1,6,1,0.25,1.5,0.25,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,,,汉中环保1,市,汉中市,陕西汉中钢铁集团,727334028,陕西省,610725,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,5,0.0,0.0,3.0,0.0,0,,,鄂州环保,市,湖北省鄂州市,武汉钢铁集团矿业,751042340,湖北省,420704,1,1,0,0.3333,0.3333,0.0,0.0,38.4,2479.02,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,陕西环保,省,陕西省,中盐榆林盐化,719760510,陕西省,610802,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,新疆环境保护厅,省,新疆省自治区,新疆华电昌吉热电二期,75456219X,新疆维吾尔自治区,652301,0,1,0,0.0,1.0,0.0,0.0,4.24,2719.13,2015,0
1,11,0.0909,1.0,1.0,1.0,0,,,宣城市环境保护局,市,安徽省宣城市,铜陵有色金属集团股份,728511794,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,133,0.0,0.0,72.0,0.0,1,,,金华市环保局,市,金华市,浙江八达金华热电,52840407,浙江省,330702,89,76,13,1.2361,1.0556,0.1806,0.0,59.07,3197.66,2015,0
0,4,0.0,0.0,2.0,0.0,1,,,山东环境,省,山东省,兖矿国泰化工,742417112,山东省,370481,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,山东环境,省,山东省,希杰（聊城）生物科技,760037658,山东省,370000,0,56,0,0.0,56.0,0.0,0.0,16.73,5329.27,2015,0
0,3,0.0,0.0,1.0,0.0,1,,,金华市环保局,市,金华市,常山南方水泥,75304140500,浙江省,330822,2,2,0,2.0,2.0,0.0,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,陕西环保,省,陕西省,府谷县方正自备发电,773826787,陕西省,610822,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,11,0.0,0.0,6.0,0.0,1,,,浙江环保,省,浙江省,浙江红狮水泥股份,739918063,浙江省,330781,4,3,1,0.6667,0.5,0.1667,0.0,59.07,3197.66,2015,0
1,4,0.25,1.0,2.0,0.5,1,,,李沧环保,县,青岛市,中国石化青岛石油化工,163576944,山东省,370213,5,5,2,2.5,2.5,1.0,0.0,16.73,5329.27,2015,251.0
0,2,0.0,0.0,1.0,0.0,1,,,龙口环境,县,山东省龙口市,龙口市污水处理厂,76098944801,山东省,370681,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
2,6,0.3333,2.0,3.0,0.6667,1,,,山东环境,省,山东省,光大水务（济南）,79392494X03,山东省,370104,19,0,2,6.3333,0.0,0.6667,0.6667,16.73,5329.27,2015,174074.5
0,3,0.0,0.0,2.0,0.0,1,,,济宁环境,市,山东省济宁市,山东巨润建材,672204911,山东省,371724,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,7,0.0,0.0,3.0,0.0,1,,,宁波市环境保护局,市,宁波市,台塑集团热电（宁波）,736956291,浙江省,330206,1,3,0,0.3333,1.0,0.0,0.0,59.07,3197.66,2015,0
1,1,1.0,1.0,1.0,1.0,1,,,山东环境,省,山东省,华电莱州发电,559920211,山东省,370683,19,5,1,19.0,5.0,1.0,0.0,16.73,5329.27,2015,100649.0
1,2,0.5,1.0,1.0,1.0,1,,,临沂环境,市,临沂市,临沂首创水务,789295474,山东省,371302,0,5,0,0.0,5.0,0.0,0.0,16.73,5329.27,2015,1609.0
